a,b,px,py,I,xunit,yunit,xn,yn,x,y,U
3,5,3,3,300,10,10,13,13,0.0,100.0,500.0
4,1,3,3,300,10,10,13,13,100.0,0.0,400.0
4,2,3,3,300,10,10,13,13,100.0,0.0,400.0
4,3,3,3,300,10,10,13,13,100.0,0.0,400.0
4,5,3,3,300,10,10,13,13,0.0,100.0,500.0
5,1,3,3,300,10,10,13,13,100.0,0.0,500.0
5,2,3,3,300,10,10,13,13,100.0,0.0,500.0
5,3,3,3,300,10,10,13,13,100.0,0.0,500.0
5,4,3,3,300,10,10,13,13,100.0,0.0,500.0
1,2,3,3,330,10,10,13,13,0.0,110.0,220.0
1,3,3,3,330,10,10,13,13,0.0,110.0,330.0
1,4,3,3,330,10,10,13,13,0.0,110.0,440.0
1,5,3,3,330,10,10,13,13,0.0,110.0,550.0
2,1,3,3,330,10,10,13,13,110.0,0.0,220.0
2,3,3,3,330,10,10,13,13,0.0,110.0,330.0
2,4,3,3,330,10,10,13,13,0.0,110.0,440.0
2,5,3,3,330,10,10,13,13,0.0,110.0,550.0
3,1,3,3,330,10,10,13,13,110.0,0.0,330.0
3,2,3,3,330,10,10,13,13,110.0,0.0,330.0
3,4,3,3,330,10,10,13,13,0.0,110.0,440.0
3,5,3,3,330,10,10,13,13,0.0,110.0,550.0
4,1,3,3,330,10,10,13,13,110.0,0.0,440.0
4,2,3,3,330,10,10,13,13,110.0,0.0,440.0
4,3,3,3,330,10,10,13,13,110.0,0.0,440.0
4,5,3,3,330,10,10,13,13,0.0,110.0,550.0
5,1,3,3,330,10,10,13,13,110.0,0.0,550.0
5,2,3,3,330,10,10,13,13,110.0,0.0,550.0
5,3,3,3,330,10,10,13,13,110.0,0.0,550.0
5,4,3,3,330,10,10,13,13,110.0,0.0,550.0
1,2,3,3,360,10,10,13,13,0.0,120.0,240.0
1,3,3,3,360,10,10,13,13,0.0,120.0,360.0
1,4,3,3,360,10,10,13,13,0.0,120.0,480.0
1,5,3,3,360,10,10,13,13,0.0,120.0,600.0
2,1,3,3,360,10,10,13,13,120.0,0.0,240.0
2,3,3,3,360,10,10,13,13,0.0,120.0,360.0
2,4,3,3,360,10,10,13,13,0.0,120.0,480.0
2,5,3,3,360,10,10,13,13,0.0,120.0,600.0
3,1,3,3,360,10,10,13,13,120.0,0.0,360.0
3,2,3,3,360,10,10,13,13,120.0,0.0,360.0
3,4,3,3,360,10,10,13,13,0.0,120.0,480.0
3,5,3,3,360,10,10,13,13,0.0,120.0,600.0
4,1,3,3,360,10,10,13,13,120.0,0.0,480.0
4,2,3,3,360,10,10,13,13,120.0,0.0,480.0
4,3,3,3,360,10,10,13,13,120.0,0.0,480.0
4,5,3,3,360,10,10,13,13,0.0,120.0,600.0
5,1,3,3,360,10,10,13,13,120.0,0.0,600.0
5,2,3,3,360,10,10,13,13,120.0,0.0,600.0
5,3,3,3,360,10,10,13,13,120.0,0.0,600.0
5,4,3,3,360,10,10,13,13,120.0,0.0,600.0
1,1,3,4,240,10,10,13,13,80.0,0.0,80.0
1,2,3,4,240,10,10,13,13,0.0,60.0,120.0
1,3,3,4,240,10,10,13,13,0.0,60.0,180.0
1,4,3,4,240,10,10,13,13,0.0,60.0,240.0
1,5,3,4,240,10,10,13,13,0.0,60.0,300.0
2,1,3,4,240,10,10,13,13,80.0,0.0,160.0
2,2,3,4,240,10,10,13,13,80.0,0.0,160.0
2,3,3,4,240,10,10,13,13,0.0,60.0,180.0
2,4,3,4,240,10,10,13,13,0.0,60.0,240.0
2,5,3,4,240,10,10,13,13,0.0,60.0,300.0
3,1,3,4,240,10,10,13,13,80.0,0.0,240.0
3,2,3,4,240,10,10,13,13,80.0,0.0,240.0
3,3,3,4,240,10,10,13,13,80.0,0.0,240.0
3,5,3,4,240,10,10,13,13,0.0,60.0,300.0
4,1,3,4,240,10,10,13,13,80.0,0.0,320.0
4,2,3,4,240,10,10,13,13,80.0,0.0,320.0
4,3,3,4,240,10,10,13,13,80.0,0.0,320.0
4,4,3,4,240,10,10,13,13,80.0,0.0,320.0
4,5,3,4,240,10,10,13,13,80.0,0.0,320.0
5,1,3,4,240,10,10,13,13,80.0,0.0,400.0
5,2,3,4,240,10,10,13,13,80.0,0.0,400.0
5,3,3,4,240,10,10,13,13,80.0,0.0,400.0
5,4,3,4,240,10,10,13,13,80.0,0.0,400.0
5,5,3,4,240,10,10,13,13,80.0,0.0,400.0
1,1,3,4,360,10,10,13,13,120.0,0.0,120.0
1,2,3,4,360,10,10,13,13,0.0,90.0,180.0
1,3,3,4,360,10,10,13,13,0.0,90.0,270.0
1,4,3,4,360,10,10,13,13,0.0,90.0,360.0
1,5,3,4,360,10,10,13,13,0.0,90.0,450.0
2,1,3,4,360,10,10,13,13,120.0,0.0,240.0
2,2,3,4,360,10,10,13,13,120.0,0.0,240.0
2,3,3,4,360,10,10,13,13,0.0,90.0,270.0
2,4,3,4,360,10,10,13,13,0.0,90.0,360.0
2,5,3,4,360,10,10,13,13,0.0,90.0,450.0
3,1,3,4,360,10,10,13,13,120.0,0.0,360.0
3,2,3,4,360,10,10,13,13,120.0,0.0,360.0
3,3,3,4,360,10,10,13,13,120.0,0.0,360.0
3,5,3,4,360,10,10,13,13,0.0,90.0,450.0
4,1,3,4,360,10,10,13,13,120.0,0.0,480.0
4,2,3,4,360,10,10,13,13,120.0,0.0,480.0
4,3,3,4,360,10,10,13,13,120.0,0.0,480.0
4,4,3,4,360,10,10,13,13,120.0,0.0,480.0
4,5,3,4,360,10,10,13,13,120.0,0.0,480.0
5,1,3,4,360,10,10,13,13,120.0,0.0,600.0
5,2,3,4,360,10,10,13,13,120.0,0.0,600.0
5,3,3,4,360,10,10,13,13,120.0,0.0,600.0
5,4,3,4,360,10,10,13,13,120.0,0.0,600.0
5,5,3,4,360,10,10,13,13,120.0,0.0,600.0
1,1,3,5,300,10,10,13,13,100.0,0.0,100.0
1,2,3,5,300,10,10,13,13,0.0,60.0,120.0
1,3,3,5,300,10,10,13,13,0.0,60.0,180.0
1,4,3,5,300,10,10,13,13,0.0,60.0,240.0
1,5,3,5,300,10,10,13,13,0.0,60.0,300.0
2,1,3,5,300,10,10,13,13,100.0,0.0,200.0
2,2,3,5,300,10,10,13,13,100.0,0.0,200.0
2,3,3,5,300,10,10,13,13,100.0,0.0,200.0
2,4,3,5,300,10,10,13,13,0.0,60.0,240.0
2,5,3,5,300,10,10,13,13,0.0,60.0,300.0
3,1,3,5,300,10,10,13,13,100.0,0.0,300.0
3,2,3,5,300,10,10,13,13,100.0,0.0,300.0
3,3,3,5,300,10,10,13,13,100.0,0.0,300.0
3,4,3,5,300,10,10,13,13,100.0,0.0,300.0
4,1,3,5,300,10,10,13,13,100.0,0.0,400.0
4,2,3,5,300,10,10,13,13,100.0,0.0,400.0
4,3,3,5,300,10,10,13,13,100.0,0.0,400.0
4,4,3,5,300,10,10,13,13,100.0,0.0,400.0
4,5,3,5,300,10,10,13,13,100.0,0.0,400.0
5,1,3,5,300,10,10,13,13,100.0,0.0,500.0
5,2,3,5,300,10,10,13,13,100.0,0.0,500.0
5,3,3,5,300,10,10,13,13,100.0,0.0,500.0
5,4,3,5,300,10,10,13,13,100.0,0.0,500.0
5,5,3,5,300,10,10,13,13,100.0,0.0,500.0
1,1,4,1,80,10,10,13,13,0.0,80.0,80.0
1,2,4,1,80,10,10,13,13,0.0,80.0,160.0
1,3,4,1,80,10,10,13,13,0.0,80.0,240.0
1,4,4,1,80,10,10,13,13,0.0,80.0,320.0
1,5,4,1,80,10,10,13,13,0.0,80.0,400.0
2,1,4,1,80,10,10,13,13,0.0,80.0,80.0
2,2,4,1,80,10,10,13,13,0.0,80.0,160.0
2,3,4,1,80,10,10,13,13,0.0,80.0,240.0
2,4,4,1,80,10,10,13,13,0.0,80.0,320.0
2,5,4,1,80,10,10,13,13,0.0,80.0,400.0
3,1,4,1,80,10,10,13,13,0.0,80.0,80.0
3,2,4,1,80,10,10,13,13,0.0,80.0,160.0
3,3,4,1,80,10,10,13,13,0.0,80.0,240.0
3,4,4,1,80,10,10,13,13,0.0,80.0,320.0
3,5,4,1,80,10,10,13,13,0.0,80.0,400.0
4,2,4,1,80,10,10,13,13,0.0,80.0,160.0
4,3,4,1,80,10,10,13,13,0.0,80.0,240.0
4,4,4,1,80,10,10,13,13,0.0,80.0,320.0
4,5,4,1,80,10,10,13,13,0.0,80.0,400.0
5,1,4,1,80,10,10,13,13,20.0,0.0,100.0
5,2,4,1,80,10,10,13,13,0.0,80.0,160.0
5,3,4,1,80,10,10,13,13,0.0,80.0,240.0
5,4,4,1,80,10,10,13,13,0.0,80.0,320.0
5,5,4,1,80,10,10,13,13,0.0,80.0,400.0
1,1,4,1,120,10,10,13,13,0.0,120.0,120.0
1,2,4,1,120,10,10,13,13,0.0,120.0,240.0
1,3,4,1,120,10,10,13,13,0.0,120.0,360.0
1,4,4,1,120,10,10,13,13,0.0,120.0,480.0
1,5,4,1,120,10,10,13,13,0.0,120.0,600.0
2,1,4,1,120,10,10,13,13,0.0,120.0,120.0
2,2,4,1,120,10,10,13,13,0.0,120.0,240.0
2,3,4,1,120,10,10,13,13,0.0,120.0,360.0
2,4,4,1,120,10,10,13,13,0.0,120.0,480.0
2,5,4,1,120,10,10,13,13,0.0,120.0,600.0
3,1,4,1,120,10,10,13,13,0.0,120.0,120.0
3,2,4,1,120,10,10,13,13,0.0,120.0,240.0
3,3,4,1,120,10,10,13,13,0.0,120.0,360.0
3,4,4,1,120,10,10,13,13,0.0,120.0,480.0
3,5,4,1,120,10,10,13,13,0.0,120.0,600.0
4,2,4,1,120,10,10,13,13,0.0,120.0,240.0
4,3,4,1,120,10,10,13,13,0.0,120.0,360.0
4,4,4,1,120,10,10,13,13,0.0,120.0,480.0
4,5,4,1,120,10,10,13,13,0.0,120.0,600.0
5,1,4,1,120,10,10,13,13,30.0,0.0,150.0
5,2,4,1,120,10,10,13,13,0.0,120.0,240.0
5,3,4,1,120,10,10,13,13,0.0,120.0,360.0
5,4,4,1,120,10,10,13,13,0.0,120.0,480.0
5,5,4,1,120,10,10,13,13,0.0,120.0,600.0
1,1,4,2,120,10,10,13,13,0.0,60.0,60.0
1,2,4,2,120,10,10,13,13,0.0,60.0,120.0
1,3,4,2,120,10,10,13,13,0.0,60.0,180.0
1,4,4,2,120,10,10,13,13,0.0,60.0,240.0
1,5,4,2,120,10,10,13,13,0.0,60.0,300.0
2,2,4,2,120,10,10,13,13,0.0,60.0,120.0
2,3,4,2,120,10,10,13,13,0.0,60.0,180.0
2,4,4,2,120,10,10,13,13,0.0,60.0,240.0
2,5,4,2,120,10,10,13,13,0.0,60.0,300.0
3,1,4,2,120,10,10,13,13,30.0,0.0,90.0
3,2,4,2,120,10,10,13,13,0.0,60.0,120.0
3,3,4,2,120,10,10,13,13,0.0,60.0,180.0
3,4,4,2,120,10,10,13,13,0.0,60.0,240.0
3,5,4,2,120,10,10,13,13,0.0,60.0,300.0
4,1,4,2,120,10,10,13,13,30.0,0.0,120.0
4,3,4,2,120,10,10,13,13,0.0,60.0,180.0
4,4,4,2,120,10,10,13,13,0.0,60.0,240.0
4,5,4,2,120,10,10,13,13,0.0,60.0,300.0
5,1,4,2,120,10,10,13,13,30.0,0.0,150.0
5,2,4,2,120,10,10,13,13,30.0,0.0,150.0
5,3,4,2,120,10,10,13,13,0.0,60.0,180.0
5,4,4,2,120,10,10,13,13,0.0,60.0,240.0
5,5,4,2,120,10,10,13,13,0.0,60.0,300.0
1,1,4,2,160,10,10,13,13,0.0,80.0,80.0
1,2,4,2,160,10,10,13,13,0.0,80.0,160.0
1,3,4,2,160,10,10,13,13,0.0,80.0,240.0
1,4,4,2,160,10,10,13,13,0.0,80.0,320.0
1,5,4,2,160,10,10,13,13,0.0,80.0,400.0
2,2,4,2,160,10,10,13,13,0.0,80.0,160.0
2,3,4,2,160,10,10,13,13,0.0,80.0,240.0
2,4,4,2,160,10,10,13,13,0.0,80.0,320.0
2,5,4,2,160,10,10,13,13,0.0,80.0,400.0
3,1,4,2,160,10,10,13,13,40.0,0.0,120.0
3,2,4,2,160,10,10,13,13,0.0,80.0,160.0
3,3,4,2,160,10,10,13,13,0.0,80.0,240.0
3,4,4,2,160,10,10,13,13,0.0,80.0,320.0
3,5,4,2,160,10,10,13,13,0.0,80.0,400.0
4,1,4,2,160,10,10,13,13,40.0,0.0,160.0
4,3,4,2,160,10,10,13,13,0.0,80.0,240.0
4,4,4,2,160,10,10,13,13,0.0,80.0,320.0
4,5,4,2,160,10,10,13,13,0.0,80.0,400.0
5,1,4,2,160,10,10,13,13,40.0,0.0,200.0
5,2,4,2,160,10,10,13,13,40.0,0.0,200.0
5,3,4,2,160,10,10,13,13,0.0,80.0,240.0
5,4,4,2,160,10,10,13,13,0.0,80.0,320.0
5,5,4,2,160,10,10,13,13,0.0,80.0,400.0
1,1,4,2,200,10,10,13,13,0.0,100.0,100.0
1,2,4,2,200,10,10,13,13,0.0,100.0,200.0
1,3,4,2,200,10,10,13,13,0.0,100.0,300.0
1,4,4,2,200,10,10,13,13,0.0,100.0,400.0
1,5,4,2,200,10,10,13,13,0.0,100.0,500.0
2,2,4,2,200,10,10,13,13,0.0,100.0,200.0
2,3,4,2,200,10,10,13,13,0.0,100.0,300.0
2,4,4,2,200,10,10,13,13,0.0,100.0,400.0
2,5,4,2,200,10,10,13,13,0.0,100.0,500.0
3,1,4,2,200,10,10,13,13,50.0,0.0,150.0
3,2,4,2,200,10,10,13,13,0.0,100.0,200.0
3,3,4,2,200,10,10,13,13,0.0,100.0,300.0
3,4,4,2,200,10,10,13,13,0.0,100.0,400.0
3,5,4,2,200,10,10,13,13,0.0,100.0,500.0
4,1,4,2,200,10,10,13,13,50.0,0.0,200.0
4,3,4,2,200,10,10,13,13,0.0,100.0,300.0
4,4,4,2,200,10,10,13,13,0.0,100.0,400.0
4,5,4,2,200,10,10,13,13,0.0,100.0,500.0
5,1,4,2,200,10,10,13,13,50.0,0.0,250.0
5,2,4,2,200,10,10,13,13,50.0,0.0,250.0
5,3,4,2,200,10,10,13,13,0.0,100.0,300.0
5,4,4,2,200,10,10,13,13,0.0,100.0,400.0
5,5,4,2,200,10,10,13,13,0.0,100.0,500.0
1,1,4,2,240,10,10,13,13,0.0,120.0,120.0
1,2,4,2,240,10,10,13,13,0.0,120.0,240.0
1,3,4,2,240,10,10,13,13,0.0,120.0,360.0
1,4,4,2,240,10,10,13,13,0.0,120.0,480.0
1,5,4,2,240,10,10,13,13,0.0,120.0,600.0
2,2,4,2,240,10,10,13,13,0.0,120.0,240.0
2,3,4,2,240,10,10,13,13,0.0,120.0,360.0
2,4,4,2,240,10,10,13,13,0.0,120.0,480.0
2,5,4,2,240,10,10,13,13,0.0,120.0,600.0
3,1,4,2,240,10,10,13,13,60.0,0.0,180.0
3,2,4,2,240,10,10,13,13,0.0,120.0,240.0
3,3,4,2,240,10,10,13,13,0.0,120.0,360.0
3,4,4,2,240,10,10,13,13,0.0,120.0,480.0
3,5,4,2,240,10,10,13,13,0.0,120.0,600.0
4,1,4,2,240,10,10,13,13,60.0,0.0,240.0
4,3,4,2,240,10,10,13,13,0.0,120.0,360.0
4,4,4,2,240,10,10,13,13,0.0,120.0,480.0
4,5,4,2,240,10,10,13,13,0.0,120.0,600.0
5,1,4,2,240,10,10,13,13,60.0,0.0,300.0
5,2,4,2,240,10,10,13,13,60.0,0.0,300.0
5,3,4,2,240,10,10,13,13,0.0,120.0,360.0
5,4,4,2,240,10,10,13,13,0.0,120.0,480.0
5,5,4,2,240,10,10,13,13,0.0,120.0,600.0
1,1,4,3,240,10,10,13,13,0.0,80.0,80.0
1,2,4,3,240,10,10,13,13,0.0,80.0,160.0
1,3,4,3,240,10,10,13,13,0.0,80.0,240.0
1,4,4,3,240,10,10,13,13,0.0,80.0,320.0
1,5,4,3,240,10,10,13,13,0.0,80.0,400.0
2,1,4,3,240,10,10,13,13,60.0,0.0,120.0
2,2,4,3,240,10,10,13,13,0.0,80.0,160.0
2,3,4,3,240,10,10,13,13,0.0,80.0,240.0
2,4,4,3,240,10,10,13,13,0.0,80.0,320.0
2,5,4,3,240,10,10,13,13,0.0,80.0,400.0
3,1,4,3,240,10,10,13,13,60.0,0.0,180.0
3,2,4,3,240,10,10,13,13,60.0,0.0,180.0
3,3,4,3,240,10,10,13,13,0.0,80.0,240.0
3,4,4,3,240,10,10,13,13,0.0,80.0,320.0
3,5,4,3,240,10,10,13,13,0.0,80.0,400.0
4,1,4,3,240,10,10,13,13,60.0,0.0,240.0
4,2,4,3,240,10,10,13,13,60.0,0.0,240.0
4,4,4,3,240,10,10,13,13,0.0,80.0,320.0
4,5,4,3,240,10,10,13,13,0.0,80.0,400.0
5,1,4,3,240,10,10,13,13,60.0,0.0,300.0
5,2,4,3,240,10,10,13,13,60.0,0.0,300.0
5,3,4,3,240,10,10,13,13,60.0,0.0,300.0
5,4,4,3,240,10,10,13,13,0.0,80.0,320.0
5,5,4,3,240,10,10,13,13,0.0,80.0,400.0
1,1,4,3,360,10,10,13,13,0.0,120.0,120.0
1,2,4,3,360,10,10,13,13,0.0,120.0,240.0
1,3,4,3,360,10,10,13,13,0.0,120.0,360.0
1,4,4,3,360,10,10,13,13,0.0,120.0,480.0
1,5,4,3,360,10,10,13,13,0.0,120.0,600.0
2,1,4,3,360,10,10,13,13,90.0,0.0,180.0
2,2,4,3,360,10,10,13,13,0.0,120.0,240.0
2,3,4,3,360,10,10,13,13,0.0,120.0,360.0
2,4,4,3,360,10,10,13,13,0.0,120.0,480.0
2,5,4,3,360,10,10,13,13,0.0,120.0,600.0
3,1,4,3,360,10,10,13,13,90.0,0.0,270.0
3,2,4,3,360,10,10,13,13,90.0,0.0,270.0
3,3,4,3,360,10,10,13,13,0.0,120.0,360.0
3,4,4,3,360,10,10,13,13,0.0,120.0,480.0
3,5,4,3,360,10,10,13,13,0.0,120.0,600.0
4,1,4,3,360,10,10,13,13,90.0,0.0,360.0
4,2,4,3,360,10,10,13,13,90.0,0.0,360.0
4,4,4,3,360,10,10,13,13,0.0,120.0,480.0
4,5,4,3,360,10,10,13,13,0.0,120.0,600.0
5,1,4,3,360,10,10,13,13,90.0,0.0,450.0
5,2,4,3,360,10,10,13,13,90.0,0.0,450.0
5,3,4,3,360,10,10,13,13,90.0,0.0,450.0
5,4,4,3,360,10,10,13,13,0.0,120.0,480.0
5,5,4,3,360,10,10,13,13,0.0,120.0,600.0
1,2,4,4,240,10,10,13,13,0.0,60.0,120.0
1,3,4,4,240,10,10,13,13,0.0,60.0,180.0
1,4,4,4,240,10,10,13,13,0.0,60.0,240.0
1,5,4,4,240,10,10,13,13,0.0,60.0,300.0
2,1,4,4,240,10,10,13,13,60.0,0.0,120.0
2,3,4,4,240,10,10,13,13,0.0,60.0,180.0
2,4,4,4,240,10,10,13,13,0.0,60.0,240.0
2,5,4,4,240,10,10,13,13,0.0,60.0,300.0
3,1,4,4,240,10,10,13,13,60.0,0.0,180.0
3,2,4,4,240,10,10,13,13,60.0,0.0,180.0
3,4,4,4,240,10,10,13,13,0.0,60.0,240.0
3,5,4,4,240,10,10,13,13,0.0,60.0,300.0
4,1,4,4,240,10,10,13,13,60.0,0.0,240.0
4,2,4,4,240,10,10,13,13,60.0,0.0,240.0
4,3,4,4,240,10,10,13,13,60.0,0.0,240.0
4,5,4,4,240,10,10,13,13,0.0,60.0,300.0
5,1,4,4,240,10,10,13,13,60.0,0.0,300.0
5,2,4,4,240,10,10,13,13,60.0,0.0,300.0
5,3,4,4,240,10,10,13,13,60.0,0.0,300.0
5,4,4,4,240,10,10,13,13,60.0,0.0,300.0
1,2,4,4,280,10,10,13,13,0.0,70.0,140.0
1,3,4,4,280,10,10,13,13,0.0,70.0,210.0
1,4,4,4,280,10,10,13,13,0.0,70.0,280.0
1,5,4,4,280,10,10,13,13,0.0,70.0,350.0
2,1,4,4,280,10,10,13,13,70.0,0.0,140.0
2,3,4,4,280,10,10,13,13,0.0,70.0,210.0
2,4,4,4,280,10,10,13,13,0.0,70.0,280.0
2,5,4,4,280,10,10,13,13,0.0,70.0,350.0
3,1,4,4,280,10,10,13,13,70.0,0.0,210.0
3,2,4,4,280,10,10,13,13,70.0,0.0,210.0
3,4,4,4,280,10,10,13,13,0.0,70.0,280.0
3,5,4,4,280,10,10,13,13,0.0,70.0,350.0
4,1,4,4,280,10,10,13,13,70.0,0.0,280.0
4,2,4,4,280,10,10,13,13,70.0,0.0,280.0
4,3,4,4,280,10,10,13,13,70.0,0.0,280.0
4,5,4,4,280,10,10,13,13,0.0,70.0,350.0
5,1,4,4,280,10,10,13,13,70.0,0.0,350.0
5,2,4,4,280,10,10,13,13,70.0,0.0,350.0
5,3,4,4,280,10,10,13,13,70.0,0.0,350.0
5,4,4,4,280,10,10,13,13,70.0,0.0,350.0
1,2,4,4,320,10,10,13,13,0.0,80.0,160.0
1,3,4,4,320,10,10,13,13,0.0,80.0,240.0
1,4,4,4,320,10,10,13,13,0.0,80.0,320.0
1,5,4,4,320,10,10,13,13,0.0,80.0,400.0
2,1,4,4,320,10,10,13,13,80.0,0.0,160.0
2,3,4,4,320,10,10,13,13,0.0,80.0,240.0
2,4,4,4,320,10,10,13,13,0.0,80.0,320.0
2,5,4,4,320,10,10,13,13,0.0,80.0,400.0
3,1,4,4,320,10,10,13,13,80.0,0.0,240.0
3,2,4,4,320,10,10,13,13,80.0,0.0,240.0
3,4,4,4,320,10,10,13,13,0.0,80.0,320.0
3,5,4,4,320,10,10,13,13,0.0,80.0,400.0
4,1,4,4,320,10,10,13,13,80.0,0.0,320.0
4,2,4,4,320,10,10,13,13,80.0,0.0,320.0
4,3,4,4,320,10,10,13,13,80.0,0.0,320.0
4,5,4,4,320,10,10,13,13,0.0,80.0,400.0
5,1,4,4,320,10,10,13,13,80.0,0.0,400.0
5,2,4,4,320,10,10,13,13,80.0,0.0,400.0
5,3,4,4,320,10,10,13,13,80.0,0.0,400.0
5,4,4,4,320,10,10,13,13,80.0,0.0,400.0
1,2,4,4,360,10,10,13,13,0.0,90.0,180.0
1,3,4,4,360,10,10,13,13,0.0,90.0,270.0
1,4,4,4,360,10,10,13,13,0.0,90.0,360.0
1,5,4,4,360,10,10,13,13,0.0,90.0,450.0
2,1,4,4,360,10,10,13,13,90.0,0.0,180.0
2,3,4,4,360,10,10,13,13,0.0,90.0,270.0
2,4,4,4,360,10,10,13,13,0.0,90.0,360.0
2,5,4,4,360,10,10,13,13,0.0,90.0,450.0
3,1,4,4,360,10,10,13,13,90.0,0.0,270.0
3,2,4,4,360,10,10,13,13,90.0,0.0,270.0
3,4,4,4,360,10,10,13,13,0.0,90.0,360.0
3,5,4,4,360,10,10,13,13,0.0,90.0,450.0
4,1,4,4,360,10,10,13,13,90.0,0.0,360.0
4,2,4,4,360,10,10,13,13,90.0,0.0,360.0
4,3,4,4,360,10,10,13,13,90.0,0.0,360.0
4,5,4,4,360,10,10,13,13,0.0,90.0,450.0
5,1,4,4,360,10,10,13,13,90.0,0.0,450.0
5,2,4,4,360,10,10,13,13,90.0,0.0,450.0
5,3,4,4,360,10,10,13,13,90.0,0.0,450.0
5,4,4,4,360,10,10,13,13,90.0,0.0,450.0
1,2,4,4,400,10,10,13,13,0.0,100.0,200.0
1,3,4,4,400,10,10,13,13,0.0,100.0,300.0
1,4,4,4,400,10,10,13,13,0.0,100.0,400.0
1,5,4,4,400,10,10,13,13,0.0,100.0,500.0
2,1,4,4,400,10,10,13,13,100.0,0.0,200.0
2,3,4,4,400,10,10,13,13,0.0,100.0,300.0
2,4,4,4,400,10,10,13,13,0.0,100.0,400.0
2,5,4,4,400,10,10,13,13,0.0,100.0,500.0
3,1,4,4,400,10,10,13,13,100.0,0.0,300.0
3,2,4,4,400,10,10,13,13,100.0,0.0,300.0
3,4,4,4,400,10,10,13,13,0.0,100.0,400.0
3,5,4,4,400,10,10,13,13,0.0,100.0,500.0
4,1,4,4,400,10,10,13,13,100.0,0.0,400.0
4,2,4,4,400,10,10,13,13,100.0,0.0,400.0
4,3,4,4,400,10,10,13,13,100.0,0.0,400.0
4,5,4,4,400,10,10,13,13,0.0,100.0,500.0
5,1,4,4,400,10,10,13,13,100.0,0.0,500.0
5,2,4,4,400,10,10,13,13,100.0,0.0,500.0
5,3,4,4,400,10,10,13,13,100.0,0.0,500.0
5,4,4,4,400,10,10,13,13,100.0,0.0,500.0
1,2,4,4,440,10,10,13,13,0.0,110.0,220.0
1,3,4,4,440,10,10,13,13,0.0,110.0,330.0
1,4,4,4,440,10,10,13,13,0.0,110.0,440.0
1,5,4,4,440,10,10,13,13,0.0,110.0,550.0
2,1,4,4,440,10,10,13,13,110.0,0.0,220.0
2,3,4,4,440,10,10,13,13,0.0,110.0,330.0
2,4,4,4,440,10,10,13,13,0.0,110.0,440.0
2,5,4,4,440,10,10,13,13,0.0,110.0,550.0
3,1,4,4,440,10,10,13,13,110.0,0.0,330.0
3,2,4,4,440,10,10,13,13,110.0,0.0,330.0
3,4,4,4,440,10,10,13,13,0.0,110.0,440.0
3,5,4,4,440,10,10,13,13,0.0,110.0,550.0
4,1,4,4,440,10,10,13,13,110.0,0.0,440.0
4,2,4,4,440,10,10,13,13,110.0,0.0,440.0
4,3,4,4,440,10,10,13,13,110.0,0.0,440.0
4,5,4,4,440,10,10,13,13,0.0,110.0,550.0
5,1,4,4,440,10,10,13,13,110.0,0.0,550.0
5,2,4,4,440,10,10,13,13,110.0,0.0,550.0
5,3,4,4,440,10,10,13,13,110.0,0.0,550.0
5,4,4,4,440,10,10,13,13,110.0,0.0,550.0
1,2,4,4,480,10,10,13,13,0.0,120.0,240.0
1,3,4,4,480,10,10,13,13,0.0,120.0,360.0
1,4,4,4,480,10,10,13,13,0.0,120.0,480.0
1,5,4,4,480,10,10,13,13,0.0,120.0,600.0
2,1,4,4,480,10,10,13,13,120.0,0.0,240.0
2,3,4,4,480,10,10,13,13,0.0,120.0,360.0
2,4,4,4,480,10,10,13,13,0.0,120.0,480.0
2,5,4,4,480,10,10,13,13,0.0,120.0,600.0
3,1,4,4,480,10,10,13,13,120.0,0.0,360.0
3,2,4,4,480,10,10,13,13,120.0,0.0,360.0
3,4,4,4,480,10,10,13,13,0.0,120.0,480.0
3,5,4,4,480,10,10,13,13,0.0,120.0,600.0
4,1,4,4,480,10,10,13,13,120.0,0.0,480.0
4,2,4,4,480,10,10,13,13,120.0,0.0,480.0
4,3,4,4,480,10,10,13,13,120.0,0.0,480.0
4,5,4,4,480,10,10,13,13,0.0,120.0,600.0
5,1,4,4,480,10,10,13,13,120.0,0.0,600.0
5,2,4,4,480,10,10,13,13,120.0,0.0,600.0
5,3,4,4,480,10,10,13,13,120.0,0.0,600.0
5,4,4,4,480,10,10,13,13,120.0,0.0,600.0
1,1,4,5,400,10,10,13,13,100.0,0.0,100.0
1,2,4,5,400,10,10,13,13,0.0,80.0,160.0
1,3,4,5,400,10,10,13,13,0.0,80.0,240.0
1,4,4,5,400,10,10,13,13,0.0,80.0,320.0
1,5,4,5,400,10,10,13,13,0.0,80.0,400.0
2,1,4,5,400,10,10,13,13,100.0,0.0,200.0
2,2,4,5,400,10,10,13,13,100.0,0.0,200.0
2,3,4,5,400,10,10,13,13,0.0,80.0,240.0
2,4,4,5,400,10,10,13,13,0.0,80.0,320.0
2,5,4,5,400,10,10,13,13,0.0,80.0,400.0
3,1,4,5,400,10,10,13,13,100.0,0.0,300.0
3,2,4,5,400,10,10,13,13,100.0,0.0,300.0
3,3,4,5,400,10,10,13,13,100.0,0.0,300.0
3,4,4,5,400,10,10,13,13,0.0,80.0,320.0
3,5,4,5,400,10,10,13,13,0.0,80.0,400.0
4,1,4,5,400,10,10,13,13,100.0,0.0,400.0
